TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.ta4j.core.indicators.EMAIndicatorTest.usingBarCount10UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,27,9,4,1,0.01,35,214,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.HighestValueIndicatorTest.firstHighestValueIndicatorValueShouldBeEqualsToFirstDataValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,19,8,4,1,0.34,22,167,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testValueOf[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],0,6,2,1,1,0.11,18,12,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.testGetGrossReturnForShortPositions,4,36,9,3,1,0.30,27,93,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.DateTimeIndicatorTest.test[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,17,6,3,1,0.42,17,144,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.KAMAIndicatorTest.kama[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,31,9,4,1,0.08,62,232,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.WinningPositionsRatioCriterionTest.calculateWithOnePosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,38,9,4,1,0.02,31,170,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.calculateReturnWithWinningShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,42,10,4,1,0.03,27,212,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.MACDIndicatorTest.throwsErrorOnIllegalArguments[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,9,4,3,1,0.00,17,97,0,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testStringNumPass[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,6,2,1,1,0.10,11,19,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.adx.PlusDIIndicatorTest.testAgainstExternalData[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,46,14,5,1,0.06,135,293,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.CovarianceIndicatorTest.usingBarCount5UsingClosePriceAndVolume[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,38,12,5,1,0.26,60,254,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.calculateWithLosingLongPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,43,10,4,1,0.02,27,242,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBreakEvenPositionsCriterionTest.calculateWithNoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,13,6,3,1,0.03,24,120,1,0,0,0,0,0.00,0.00
org.ta4j.core.cost.LinearTransactionCostModelTest.calculateSellPosition,3,23,5,3,1,0.11,16,71,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.TrailingStopLossRuleTest.isSatisfiedForBuyForBarCount[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,52,16,6,1,0.08,32,307,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.TradeCountIndicatorTest.indicatorShouldRetrieveBarTrade[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,18,6,4,1,0.34,23,159,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowSell[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,51,10,4,1,0.02,28,286,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.HighestValueIndicatorTest.naNValuesInIntervall[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,29,10,4,1,0.36,27,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.calculateOnlyWithLossPosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,47,11,5,1,0.03,30,242,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageProfitCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,17,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.negativeMaximumBarCountShouldThrowExceptionTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,23,5,2,1,0.20,24,154,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfLosingPositionsCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,13,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PlusDMIndicatorTest.zeroDirectionalMovement2[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,25,7,4,1,0.33,22,169,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.WinningPositionsRatioCriterionTest.calculateWithShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,47,12,4,1,0.03,27,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.ClosePriceIndicatorTest.indicatorShouldRetrieveBarClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,17,6,4,1,0.34,22,157,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ParabolicSarIndicatorTest.startUpAndDownTrendTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,37,12,4,1,0.05,61,308,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.VersusBuyAndHoldCriterionTest.calculateWithNoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,51,13,5,1,0.01,25,241,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.SimpleLinearRegressionIndicatorTest.calculateLinearRegression[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,8,5,1,0.25,30,201,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.addBarTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,27,6,2,1,0.17,39,182,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.SMAIndicatorTest.whenBarCountIs1ResultShouldBeIndicatorValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,26,8,4,1,0.00,32,200,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfLosingPositionsCriterionTest.calculateWithOneLongPosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,39,8,4,1,0.03,25,197,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.IIIIndicatorTest.intradayIntensityIndex[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,35,9,5,1,0.23,31,234,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateOnlyWithLossPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,49,12,5,1,0.01,29,270,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.ConstantIndicatorTest.constantIndicator,2,8,4,3,1,0.08,11,60,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarTest.hashCode2[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,4,2,2,1,0.00,14,25,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectancyCriterionTest.calculateProfitWithMixedShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,65,19,5,1,0.02,27,317,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.JustOnceRuleTest.isSatisfiedInReverseOrder,1,3,3,2,1,0.09,8,18,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AroonUpIndicatorTest.upAndSlowDown,2,35,10,4,1,0.22,42,246,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.WaitForRuleTest.waitForSinceLastSellRuleIsSatisfied,2,24,10,4,1,0.13,23,116,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.testCalculateOneOpenPositionShouldReturnOne[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,20,8,4,1,0.20,29,129,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.WilliamsRIndicatorTest.valueLessThenBarCount[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],6,34,10,4,1,0.22,33,238,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectancyCriterionTest.calculateProfitWithMixedShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,63,19,5,1,0.02,27,286,1,0,0,0,0,0.00,0.00
org.ta4j.core.utils.BarSeriesUtilsTest.replaceBarIfChangedTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,23,5,3,1,0.27,42,150,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.PVIIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,31,8,4,1,0.10,39,194,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AwesomeOscillatorIndicatorTest.withSma1AndSma2[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,28,9,4,1,0.29,30,182,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.WilliamsRIndicatorTest.williamsRUsingBarCount5UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],6,34,10,4,1,0.22,36,238,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ChandelierExitShortIndicatorTest.massIndexUsing3And8BarCounts[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,37,13,4,1,0.21,41,252,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.DoubleNumTest.testEqualsDoubleNumWithDecimalNum,0,3,2,1,1,1.00,5,15,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.BuyAndHoldReturnCriterionTest.calculateWithOnePositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,38,9,4,1,0.03,26,215,1,0,0,0,0,0.00,0.00
org.ta4j.core.TradeTest.type,0,13,4,3,1,0.25,13,30,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfWinningPositionsCriterionTest.calculateWithTwoLongPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,45,10,4,1,0.02,26,246,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.MMAIndicatorTest.firstValueShouldBeEqualsToFirstDataValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,22,9,4,1,0.01,31,185,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageProfitCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,16,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.calculateWithASimplePosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,53,13,5,1,0.01,27,289,1,0,0,0,0,0.00,0.00
org.ta4j.core.TestUtilsTest.testStringNum[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,17,6,2,1,0.18,34,140,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.SMAIndicatorTest.usingBarCount3UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,26,8,4,1,0.02,47,179,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBarsCriterionTest.calculateWithOnePosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,8,4,1,0.04,26,152,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.PVOIndicatorTest.createPvoIndicator[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,31,10,4,1,0.22,30,240,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.VersusBuyAndHoldCriterionTest.calculateWithAverageProfit[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,63,15,5,1,0.02,28,290,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getBarDataTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,25,5,2,1,0.18,28,165,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfConsecutiveWinningPositionsCriterionTest.calculateWithNoPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,11,6,3,1,0.03,24,120,1,0,0,0,0,0.00,0.00
org.ta4j.core.TestUtilsTest.testIntNum[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,19,6,2,1,0.17,34,149,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossCriterionTest.calculateOnlyWithLossPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,43,10,4,1,0.03,28,214,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.RAVIIndicatorTest.ravi[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,29,9,4,1,0.29,39,188,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.EMAIndicatorTest.externalData[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,37,11,4,1,0.07,147,253,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.StochasticRSIIndicatorTest.xlsTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,49,18,4,1,0.06,143,328,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.BuyAndHoldReturnCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,12,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectancyCriterionTest.calculateOnlyWithLossPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,51,15,5,1,0.02,27,288,1,0,0,0,0,0.00,0.00
org.ta4j.core.utils.BarSeriesUtilsTest.findMissingBarsTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,37,9,3,1,0.38,33,167,1,0,0,0,0,0.00,0.00
